lifetime,broken,pressureInd,moistureInd,temperatureInd,team,provider
74,1,79.2104734528328,91.62352994192841,98.4860332473504,TeamC,Provider1
38,0,63.475987278416994,101.284186351722,139.559247633557,TeamC,Provider1
65,1,105.410321652892,81.9330362662355,110.81743625009399,TeamA,Provider3
79,1,123.707528420136,95.05824196497541,114.31500009155899,TeamB,Provider1
41,0,108.449494919223,107.255388291963,125.34029097203,TeamB,Provider2
13,0,85.7802720117849,92.84483671983651,90.2360567033015,TeamA,Provider3
42,0,129.716031942834,101.189589520618,99.92397973170151,TeamB,Provider2
92,1,65.7483249045467,94.926313640919,102.343648535515,TeamB,Provider2
92,1,83.3672664018215,112.143634272588,115.093137834906,TeamB,Provider2
65,1,111.959184407894,117.93940837462699,98.5294338564402,TeamA,Provider3
34,0,133.894663532284,105.339567501214,90.33291737046909,TeamA,Provider3
65,1,95.3174682499008,80.6308894704528,92.21326953877158,TeamA,Provider3
65,1,100.35621258351,103.824800747764,86.0879406309417,TeamB,Provider3
65,1,104.655690428913,93.51583749697019,107.73814291844499,TeamA,Provider3
80,1,107.312106184681,99.2719729654935,102.030761186127,TeamA,Provider1
61,0,129.402663544774,105.403790691103,87.5560596465109,TeamC,Provider2
45,0,88.04750682576191,108.400040219926,90.87088495519859,TeamA,Provider2
33,0,129.540844997644,92.12162741490759,72.3770322609911,TeamA,Provider2
55,0,92.1617228960782,111.765402128864,112.22398017380699,TeamA,Provider1
86,1,81.0568759204583,97.77739652009942,68.7448646533643,TeamC,Provider2
2,0,96.68465851674091,91.4731916704487,92.5909681366316,TeamC,Provider3
80,1,77.0001110839389,98.53532535187951,97.1612124860255,TeamB,Provider1
61,0,127.821077998634,95.99036544490309,104.12036752428499,TeamB,Provider4
62,0,105.635963142078,92.74172011203791,98.90734463185551,TeamC,Provider2
23,0,86.36920159826721,80.867812703331,52.5812745703675,TeamC,Provider3
60,0,109.11772549718701,92.7776449632217,98.6866462728961,TeamB,Provider2
73,1,96.97853587433892,80.58066954742449,121.47550206031401,TeamC,Provider1
92,1,120.18420618458099,82.465577657416,132.258599093676,TeamB,Provider2
50,0,108.536148495676,107.429257190222,73.025329009038,TeamB,Provider4
92,1,79.3953376088118,94.7009006025749,115.178837583108,TeamB,Provider2
46,0,96.65174149077721,107.978142413257,116.748521468953,TeamC,Provider1
79,1,83.85966038058021,86.3624847493421,110.847140853272,TeamB,Provider1
67,0,85.57802723412141,100.672950492819,118.52663025410601,TeamA,Provider4
54,0,129.81582070354298,96.9559089484503,111.164723196705,TeamC,Provider4
27,0,93.67574478409651,101.920229781924,117.45096643848801,TeamB,Provider2
93,1,94.0129235544356,107.99437273188299,86.8242060497263,TeamB,Provider2
81,0,98.568893159432,106.07392472744101,62.08097086012611,TeamC,Provider4
86,1,85.5454686379548,103.56038048403299,95.4604446714956,TeamC,Provider2
6,0,97.52706923264451,101.24955202887399,113.426554452633,TeamC,Provider2
58,0,102.11670924382601,102.309393543076,100.717121795973,TeamC,Provider3
41,0,118.51379487615401,96.8172962748196,127.279811454154,TeamC,Provider4
43,0,88.3708172632466,88.252047255559,88.8561542915224,TeamB,Provider4
50,0,110.446073744857,99.5967327244228,100.252123368955,TeamB,Provider4
56,0,112.45110830588101,94.68967820220792,62.7168120458244,TeamA,Provider2
72,0,85.5622835093624,102.41859487316299,97.1437312340019,TeamB,Provider2
93,1,36.9572185184655,106.369383044482,87.5379946647903,TeamB,Provider2
86,1,123.302840746867,103.762328325033,49.032152703701705,TeamC,Provider2
5,0,86.6780299175041,97.62710346816358,107.559071174972,TeamB,Provider2
67,0,71.4909828700204,93.23240690139059,111.742241265385,TeamB,Provider4
85,1,69.53731477602939,82.6124651066287,120.291262210665,TeamC,Provider2
83,0,100.28486083158,102.43362159930099,106.18755158341,TeamA,Provider4
88,0,103.106906180194,100.22766285492901,70.15612853004001,TeamB,Provider2
33,0,99.1694966410939,109.040779740113,105.114770780283,TeamC,Provider4
82,0,89.03305935864441,102.11169804707599,120.45751598487,TeamB,Provider4
93,1,96.0062592815158,91.51747606040009,95.3094535679002,TeamA,Provider2
12,0,104.462267108792,100.07986041677601,78.3208273266128,TeamC,Provider2
20,0,144.831716892553,117.90777919383801,108.936224142379,TeamB,Provider1
92,1,95.1156514332107,84.6558046544867,122.73904478217199,TeamA,Provider2
69,0,66.9330274113447,95.69960941151491,115.368525666131,TeamA,Provider2
52,0,71.2233783616127,91.6444473847867,99.0634152497878,TeamA,Provider1
55,0,103.452460469939,99.76755610793371,128.075925519284,TeamA,Provider2
72,0,118.418412682938,98.54147054642799,112.48712502253001,TeamC,Provider4
65,1,57.193140908646,102.157621770882,106.448433456952,TeamB,Provider3
27,0,102.67665749097401,88.96320257597459,102.979857392178,TeamC,Provider4
80,1,133.779286559295,103.13996446949301,104.121542922843,TeamA,Provider1
74,0,99.21774610776959,85.0446983320266,71.4635286177983,TeamA,Provider2
66,0,116.81445603621201,96.56036436509831,122.275726244834,TeamA,Provider4
7,0,120.285993781689,103.454136846833,90.5682718857509,TeamB,Provider3
79,1,112.977876255953,98.378240103463,125.761465668493,TeamB,Provider1
92,1,116.740412221959,104.20459910801901,129.384728912948,TeamA,Provider2
73,1,94.388588285325,117.55457178075301,137.664512340087,TeamC,Provider1
53,0,116.98407568645901,85.8356836615256,104.98698549681299,TeamB,Provider4
88,1,73.7046001127577,95.07723859610859,105.511616444597,TeamB,Provider4
81,1,121.69115160768101,96.4482099919405,108.489184013918,TeamC,Provider4
93,1,107.271387192685,89.4304746531811,60.30010333666161,TeamA,Provider2
80,1,109.27961613544599,102.938774378057,113.522496332552,TeamA,Provider1
60,1,73.82682303883792,82.78028934743979,121.202287717573,TeamC,Provider3
87,0,100.769051526,111.50984442341002,97.47350299243391,TeamB,Provider4
51,0,112.20591885161899,101.936527644539,116.034736178109,TeamB,Provider3
38,0,97.922868883207,103.683904695345,95.77434809042809,TeamA,Provider3
88,1,81.7332567569493,95.6129818989221,134.63365605180098,TeamA,Provider4
93,1,101.071841300352,101.45977245298,100.46830951453,TeamB,Provider2
49,0,106.56046826056802,92.9306467330123,121.03382780252,TeamC,Provider2
58,0,103.842345971241,88.89829458784192,93.4348237420775,TeamC,Provider3
65,1,89.6355782147052,93.4156983125816,119.51390372645399,TeamB,Provider3
88,1,121.237458804813,88.68012128400851,86.8397438518232,TeamA,Provider4
57,0,99.2937147358617,98.01543530747499,122.86563168436399,TeamB,Provider1
1,0,141.042595240696,113.358821776198,91.3105535503129,TeamC,Provider2
74,0,62.117750369805606,95.05041839995572,84.0769422945685,TeamB,Provider4
49,0,86.45206246376058,85.44861354340209,86.0454160639727,TeamA,Provider2
92,1,114.237531900272,104.460985418796,139.940767878265,TeamB,Provider2
74,1,82.8792793655109,99.50867566102991,84.8228916768593,TeamC,Provider1
65,1,111.073486888011,90.4496745758684,89.9454705324975,TeamB,Provider3
18,0,105.67158443525899,114.58804594147101,120.043248950529,TeamC,Provider2
2,0,81.9639913426735,82.5599055927156,69.8157220466426,TeamA,Provider2
84,0,88.595563544328,92.0172321154608,57.0791138757327,TeamB,Provider4
93,1,93.66493104147249,114.648220052837,104.03890863913901,TeamB,Provider2
21,0,125.242931219187,96.1106484565167,122.751084636802,TeamB,Provider3
16,0,122.414271177354,104.50291358860599,73.5428182936219,TeamC,Provider4
34,0,116.55709772593599,91.86136700101031,86.4181617324583,TeamB,Provider1
88,1,124.91990096669,110.83175527200501,81.4869980651296,TeamA,Provider4
81,1,91.48387458872679,103.915681955398,105.979752672816,TeamC,Provider4
88,1,99.2095646656635,102.742668583164,76.1582084849931,TeamB,Provider4
60,1,105.373392674162,87.22617683552471,72.0667170555982,TeamC,Provider3
35,0,70.9590223594592,91.05610685949141,83.54544288604609,TeamB,Provider2
74,1,100.864796859246,108.02516138385599,86.01073964093071,TeamC,Provider1
12,0,62.3357999764781,92.24498991966209,93.7036655590274,TeamB,Provider1
60,1,98.19445357144221,94.19122048390341,75.883324809915,TeamC,Provider3
11,0,94.55845182497481,97.76062025189009,81.06775078334559,TeamA,Provider1
48,0,101.72353419069599,87.62102968783871,110.268819650388,TeamA,Provider4
62,0,94.602398885013,99.9041787374622,76.5383493721362,TeamC,Provider1
59,0,110.934903492598,93.210895130837,155.383885662236,TeamA,Provider2
93,1,68.43805126855621,87.65995975419871,91.9192181532937,TeamB,Provider2
5,0,124.06032098103,106.602517787526,100.136732813361,TeamB,Provider3
59,0,98.01613128239279,97.5377027764583,99.2039655581169,TeamC,Provider1
55,0,146.333341848625,98.2375059149169,103.20923730493901,TeamB,Provider1
79,1,143.807082623188,106.32396013446899,122.02055797580499,TeamA,Provider1
11,0,94.60611059252109,113.972122275195,68.8084123986482,TeamC,Provider1
18,0,83.2948558959737,107.504630626063,94.22380183433441,TeamC,Provider2
55,0,92.6527338858318,88.29525666428378,95.7104215902557,TeamB,Provider1
93,1,115.019428176277,113.862350860306,86.3152361220742,TeamB,Provider2
81,1,127.267799770335,84.2694932441904,93.0302748939447,TeamC,Provider4
80,1,95.91575356059099,95.0658102931294,84.5935947159323,TeamA,Provider1
80,1,95.0757550792684,104.609516399834,68.8734965637444,TeamA,Provider1
74,1,87.5083165734186,90.0848879444927,74.3331566387379,TeamC,Provider1
65,1,129.966435145808,95.76767248843159,110.724367196665,TeamA,Provider3
93,1,143.587259593435,87.5294052286467,95.5987960262838,TeamA,Provider2
79,1,121.392016201665,116.157060243636,131.38327231140102,TeamA,Provider1
23,0,98.22614059941358,102.259017497682,71.95119998334721,TeamA,Provider1
34,0,67.473275545814,107.315640850505,83.05283880668419,TeamC,Provider4
85,1,105.90763141466299,116.032056113746,119.30190936449301,TeamC,Provider2
52,0,93.099811465931,103.466190672127,71.49777570992958,TeamB,Provider3
65,1,119.136948334995,101.32288185979601,82.6631704333684,TeamA,Provider3
71,0,88.1862131144336,116.038864303825,103.525233712955,TeamB,Provider4
60,0,86.00046399021721,100.13408666698099,111.421224911864,TeamB,Provider3
38,0,79.743721472278,88.1970400882297,96.9471570815175,TeamA,Provider3
66,0,91.0513861371901,97.5246644134486,78.6174266061584,TeamB,Provider2
39,0,101.676734915787,104.465463180462,78.7549545458093,TeamA,Provider2
74,0,109.55796615175801,115.13058170114401,126.39215475693001,TeamC,Provider4
55,0,110.007172557802,110.676993080956,149.44672025239902,TeamC,Provider4
54,0,69.0231752458386,103.640010497281,49.8199026378714,TeamC,Provider2
59,0,118.412843318525,98.19892543813879,73.3733313527285,TeamC,Provider4
27,0,86.07064379782301,104.91503146484101,137.60615459474,TeamA,Provider2
34,0,152.247259071176,104.46502164751301,68.166865138964,TeamC,Provider3
7,0,124.38063958832,101.543218484727,102.611437814176,TeamB,Provider4
20,0,130.776028602374,107.100044158904,94.5256947037284,TeamC,Provider2
88,1,97.00377887565,104.619984296206,120.703500349181,TeamB,Provider4
41,0,103.222429853566,88.18026489117291,99.37885469677349,TeamB,Provider1
8,0,76.3140171421711,96.53014316139108,77.8065786054196,TeamC,Provider3
31,0,71.3220851500687,101.34296638047701,117.539157895717,TeamA,Provider4
36,0,137.212822940476,108.457016365429,133.62405484839,TeamC,Provider1
92,1,126.819169254288,83.3110949342233,117.66696290500099,TeamA,Provider2
81,1,88.0162078868757,101.284749552094,93.07884664984141,TeamC,Provider4
23,0,77.5284340045188,102.37635660324601,107.68873126588801,TeamA,Provider2
86,0,76.1966482874448,102.69190072984001,95.97696993040371,TeamB,Provider2
88,1,97.8614058392145,108.59116033474399,99.86760888931542,TeamB,Provider4
34,0,86.143927741775,94.8690641564518,128.106399413465,TeamA,Provider3
25,0,98.56261934767271,96.52450220571009,49.84846939169189,TeamA,Provider1
60,0,113.22692853079201,128.5950382599,96.4887392716014,TeamA,Provider1
13,0,77.9098028053159,81.71882304604759,116.27016757127,TeamC,Provider3
65,1,73.4390873298102,104.02795667261199,94.9069267288887,TeamB,Provider3
42,0,79.31455063118071,97.4011803260534,78.5064614661066,TeamA,Provider1
74,1,82.898004582812,89.93110271314501,77.2732841320437,TeamC,Provider1
16,0,83.31611893894791,102.653860266742,106.32379782968,TeamC,Provider2
56,0,87.5132178147223,115.461282003485,104.024232920398,TeamA,Provider4
2,0,69.9398975741455,86.29238721376029,91.86198316079651,TeamC,Provider3
40,0,80.40071611916319,116.07755850691002,94.01098349255959,TeamC,Provider2
8,0,71.9863277658513,91.9602387556708,109.951767954085,TeamB,Provider4
93,1,79.524182956074,89.0224113499365,90.3098982243133,TeamB,Provider2
74,1,87.07413339813179,123.267693504058,101.006416290827,TeamC,Provider1
53,0,108.929216525704,86.16872259460159,107.69512745478,TeamB,Provider2
12,0,95.06305507663821,105.985944837959,108.008286561862,TeamB,Provider2
65,1,98.4117459641671,101.09834542819401,100.763012433118,TeamA,Provider3
92,1,105.38312401655001,106.417317704028,133.650469907251,TeamB,Provider2
34,0,75.17163243282471,99.0688751643314,105.636083488595,TeamA,Provider2
92,1,111.27304163898701,84.0277513642061,122.19684283812401,TeamA,Provider2
93,1,89.10571118536998,94.89606947668699,93.73461694173571,TeamA,Provider2
80,1,136.363399032275,89.90204761117751,77.3760986979806,TeamA,Provider1
44,0,98.4683561017738,100.230812236062,117.35280312537701,TeamB,Provider2
60,1,64.10778850817489,97.408473261851,133.744831662494,TeamC,Provider3
35,0,101.11461409475599,101.443588733347,102.25266853102501,TeamC,Provider3
22,0,87.6698225491988,122.35912512643101,89.4313582582135,TeamC,Provider2
46,0,133.483558273956,96.44604137784509,86.1177334705843,TeamA,Provider4
8,0,92.26027172361161,88.160594743489,125.67507181494499,TeamC,Provider2
71,0,96.7089701151625,111.76311626149099,102.402376943337,TeamC,Provider2
85,0,109.626239793362,99.7041413175942,112.41827852095501,TeamC,Provider2
40,0,101.632660096327,82.8415193906025,97.3135436981735,TeamB,Provider2
92,1,102.34094308928101,90.8066525905072,109.233879061013,TeamB,Provider2
9,0,95.03146635797579,99.04378210540541,133.463781387037,TeamA,Provider4
47,0,97.5639994248352,97.82876697832609,79.98840238809392,TeamA,Provider1
53,0,98.32962284836941,100.593810918323,115.57410467287399,TeamB,Provider3
16,0,98.85788462562651,94.5961915775676,114.293405610252,TeamC,Provider4
17,0,94.68950331106659,108.28221078778,89.0581329758517,TeamA,Provider2
65,1,96.87798631462759,98.3245499679405,111.127674058419,TeamA,Provider3
88,1,91.6457395090191,103.859003324832,92.3452669325506,TeamA,Provider4
19,0,112.403327450774,107.738366744759,111.479289516057,TeamB,Provider1
77,0,137.36690770401302,98.2630189444944,87.225264736008,TeamA,Provider4
65,1,87.71379376036779,82.1579422983614,121.869235987125,TeamB,Provider3
63,0,110.083131033781,112.981255134109,96.62748213514351,TeamB,Provider2
47,0,94.0060208703756,102.141170308859,55.626373585861394,TeamC,Provider1
10,0,68.66148374980139,106.17035460387,71.75791100939891,TeamC,Provider1
80,1,95.3239756730385,103.290379069403,109.411016202253,TeamA,Provider1
74,1,116.631920812448,113.131656166672,83.18867140164271,TeamC,Provider1
53,0,86.8200704137517,107.21417662551501,95.7994367400252,TeamB,Provider3
92,1,83.41775868918909,91.629271676119,148.12840182372,TeamB,Provider2
55,0,83.8698941466232,122.349205572493,62.54817493147571,TeamB,Provider2
48,0,123.04604795237302,103.75440812211001,95.8259289585454,TeamC,Provider1
85,1,94.60705052980481,102.85312588233,100.272025565929,TeamC,Provider2
65,1,112.893970938301,104.742757300075,107.36063064916401,TeamA,Provider3
61,0,109.259770620019,92.2501738436271,70.1168101959722,TeamA,Provider3
32,0,127.266919390447,93.9293256402371,73.306119703627,TeamA,Provider1
86,1,99.64954628978359,104.90925180341499,93.43342613717181,TeamC,Provider2
60,1,51.462223948625,100.551116866637,106.51140307553601,TeamC,Provider3
85,0,67.4667273558034,111.228097854918,89.08602617574292,TeamA,Provider4
18,0,124.544449478572,94.49411537849319,130.882358188402,TeamB,Provider4
81,1,70.2315432702041,118.904873300173,103.649681485203,TeamC,Provider4
81,1,93.6250424507039,111.779329340345,126.99957636196001,TeamC,Provider4
80,1,80.8034881973998,101.637449980656,116.465016131973,TeamA,Provider1
78,0,90.07038619628891,86.5167871790737,129.787745431393,TeamB,Provider1
39,0,99.94713692781151,88.07971633059509,100.81534924986201,TeamA,Provider3
88,1,82.4880749715973,94.06325121274081,118.09454483739401,TeamA,Provider4
79,1,111.766172366061,97.2245922654652,116.803067113169,TeamA,Provider1
28,0,80.5392380722922,105.454307043823,117.11482014065201,TeamC,Provider3
86,1,119.14717239644301,88.6978330670181,44.058619366616604,TeamC,Provider2
74,1,75.24853056165,106.87432445662901,53.8688915421606,TeamC,Provider1
81,1,97.50182643215621,92.2280386632482,80.80015924994359,TeamC,Provider4
34,0,56.918704779724905,74.74741543230449,94.9233969683204,TeamA,Provider2
80,1,96.1052436562064,116.493253755881,97.14318757966291,TeamB,Provider1
2,0,69.0458009875591,104.21461419472,83.07660209238459,TeamA,Provider3
80,1,83.1243668851917,103.954519913139,92.1182029739134,TeamB,Provider1
49,0,96.02595509749091,101.766574470597,129.395918327533,TeamB,Provider3
73,0,62.212398640684,97.98055543228399,112.045723026727,TeamA,Provider1
12,0,113.033943198844,111.21965299141199,107.99987866834101,TeamC,Provider2
18,0,90.24452612088258,109.52341748554599,123.347188765842,TeamA,Provider4
88,1,115.25073402074301,112.15881504571999,102.082981703978,TeamB,Provider4
60,0,110.881229389371,90.7489880491111,105.055992831972,TeamB,Provider3
15,0,73.647483883472,108.878362182499,120.11197812680099,TeamB,Provider3
44,0,131.502407698309,106.5461545208,109.803034918713,TeamA,Provider4
30,0,130.08947694698,96.3677465463466,103.608343788988,TeamA,Provider3
12,0,107.34091954969801,89.5379914245562,76.7571512538491,TeamB,Provider2
80,0,89.8822227357201,103.847033231518,90.8944963494642,TeamB,Provider4
60,1,84.2510443868531,101.345903697692,137.731650736163,TeamC,Provider3
77,0,99.5522835147389,99.2654850389908,91.4661691604249,TeamA,Provider1
9,0,105.705985314247,93.901440404445,114.699901776122,TeamC,Provider4
17,0,63.688294858670304,87.0401166242022,124.594329758108,TeamB,Provider2
74,1,104.17149102964001,106.38568230438801,104.016076901761,TeamC,Provider1
92,1,110.868929477591,98.5840231965362,121.56052075505801,TeamA,Provider2
85,1,85.2043483642503,108.833449438044,119.16404309558901,TeamC,Provider2
80,1,132.613006127246,94.9246753432268,86.815609477175,TeamB,Provider1
61,0,90.1999152146795,87.72408077414259,148.794877323806,TeamB,Provider1
38,0,105.84951062247801,120.822109015319,102.82934593485099,TeamC,Provider4
48,0,105.508898367029,117.321656086361,92.4026811704867,TeamB,Provider4
65,1,84.75126749028621,121.810666141841,102.970259971178,TeamB,Provider3
55,0,107.64131802628401,113.515251151315,90.91127210242139,TeamC,Provider4
88,1,85.58348491982821,106.112353053383,92.0846080770726,TeamB,Provider4
80,0,93.2828922485173,112.06360996294599,95.2177329298806,TeamC,Provider2
86,1,87.59504619274608,90.7036618663612,71.4124343389831,TeamC,Provider2
61,0,92.1591562077155,102.992346134046,85.1545664072389,TeamC,Provider1
77,0,89.1326431886754,108.28124336975701,114.635356963965,TeamA,Provider1
61,0,137.107418641161,89.7534733554905,83.12919201022629,TeamA,Provider1
80,1,103.697095083749,119.08724054012801,107.22021274478,TeamB,Provider1
85,1,85.332118379031,92.9757765648247,139.864170196802,TeamC,Provider2
71,0,114.671871554839,106.019761417246,90.69467730741259,TeamC,Provider1
35,0,88.7183346497995,79.23709872764421,123.575621133011,TeamA,Provider4
7,0,103.91988221838498,104.467181357552,114.68602229451,TeamA,Provider1
10,0,116.205152281744,95.817619837652,114.043888875796,TeamC,Provider2
80,1,112.504778253501,95.3980058935308,86.0916824383788,TeamB,Provider1
60,1,112.256435716188,85.24114777806291,106.784924014892,TeamC,Provider3
80,1,78.91818983701421,80.50030303381259,87.98640894040399,TeamA,Provider1
60,1,100.221632030219,101.370570794389,112.342235007857,TeamC,Provider3
65,1,68.8318041172373,100.007589588715,77.62546518978009,TeamB,Provider3
46,0,100.13038316890498,94.5852992165945,120.325406971828,TeamC,Provider2
93,1,92.97667486867572,98.6413713576309,101.33211558869,TeamA,Provider2
50,0,81.60561713438271,88.65239580462229,80.0583213480508,TeamC,Provider1
28,0,126.165319768889,93.4988474239358,87.98386126631279,TeamC,Provider3
92,1,106.057901436073,80.7513541140388,111.462918406537,TeamB,Provider2
51,0,83.8438751319971,96.46360873271021,92.7982037406028,TeamB,Provider4
12,0,126.85925281881399,92.5552908688487,109.743820250271,TeamB,Provider4
4,0,89.9994370970126,104.972911618981,129.98789388099,TeamA,Provider1
65,1,96.5322425170987,96.26037495469559,76.08557046082109,TeamB,Provider3
53,0,99.2394026103005,105.93697479324,100.62305186193599,TeamC,Provider1
35,0,115.306203828538,105.92670712292299,75.19061893895001,TeamB,Provider3
20,0,104.62156973181,113.248421246858,110.26723760358,TeamB,Provider2
60,0,111.315166762489,106.434611702541,77.2103046300889,TeamB,Provider1
56,0,99.16793819852819,99.38605273196221,93.00411662688191,TeamC,Provider4
72,0,105.003465262036,113.907965773793,92.9299633930976,TeamA,Provider2
60,1,130.51733344655898,94.2423532865275,77.07077761817008,TeamC,Provider3
37,0,106.10007789862,99.8478869275563,93.3457500816103,TeamA,Provider4
80,1,79.2557320528821,112.672458727712,124.73685103320601,TeamA,Provider1
10,0,114.68432383042801,112.86513827230499,76.5562660837345,TeamA,Provider3
60,1,146.498272433847,101.08990781465499,136.03009801927,TeamC,Provider3
9,0,95.42828460936441,104.935888686602,128.788080113885,TeamC,Provider3
9,0,58.5750453752094,107.64411097851101,75.9997620984225,TeamB,Provider3
32,0,96.3452805976347,91.2946541712666,84.8126125289925,TeamC,Provider2
31,0,114.02353114486701,111.60558393936,108.894300835276,TeamA,Provider4
65,1,117.62665959265699,95.72529242840099,107.460070285233,TeamB,Provider3
65,1,58.1638887645848,83.2134352681523,84.0440596434691,TeamB,Provider3
86,1,138.263884368275,91.0466141977727,73.2970268800115,TeamC,Provider2
73,1,96.8019612714731,100.871134180854,127.427890839813,TeamC,Provider1
60,1,89.2336315538991,96.9985798302133,124.48475802710101,TeamC,Provider3
80,1,136.581014911996,92.8224746947861,87.67851893297359,TeamB,Provider1
58,0,117.99045506197399,97.0600035856134,128.81291600279602,TeamA,Provider2
32,0,121.69380746998002,92.38315302361299,112.167476036308,TeamC,Provider3
79,1,83.5091538351685,80.1990022760118,135.16931720483498,TeamB,Provider1
24,0,60.19879410456671,112.29033078196998,101.88223416467899,TeamB,Provider1
65,1,120.494634791252,120.35550798863899,103.59519903424,TeamB,Provider3
71,0,78.354412238083,115.103077618824,120.46869829417,TeamA,Provider1
56,0,105.646762344018,99.50597350274109,73.96276076360121,TeamB,Provider3
79,1,99.7311280105537,78.91376846845559,103.067457006567,TeamA,Provider1
56,0,100.622360482138,98.09015002567291,126.848541892046,TeamA,Provider4
65,1,116.703036162141,99.45324660494171,80.7230668722157,TeamA,Provider3
46,0,87.6360283260654,108.108532439459,85.16860070562609,TeamC,Provider2
80,1,102.517674853611,109.475650292353,95.6068447103343,TeamB,Provider1
49,0,92.9433658428739,91.91059339520771,118.64298805215,TeamC,Provider4
2,0,62.392406929904794,89.08275674766979,88.76889672746591,TeamA,Provider4
85,1,92.5087779359725,106.551166950701,106.54796724372,TeamC,Provider2
73,1,95.12069013832328,83.9118849357624,121.03854723426599,TeamC,Provider1
24,0,90.18068383030099,104.25124056327101,90.37342085634658,TeamB,Provider2
67,0,90.08072328918091,114.425863309785,86.14057499706159,TeamC,Provider4
88,1,90.0301403914192,95.6251302705805,121.659697432572,TeamA,Provider4
81,1,85.1263468110365,112.589162098443,104.285315347215,TeamC,Provider4
42,0,141.304979554687,100.565399010007,90.6878310010313,TeamA,Provider3
5,0,69.2933731378324,109.41790769043001,111.64420270568,TeamB,Provider2
88,1,114.521523515095,110.50974251723,107.12630615444,TeamB,Provider4
31,0,66.059145976304,91.081150485555,132.896025317937,TeamB,Provider1
73,1,101.22796309656,95.88523063042351,112.073241860606,TeamC,Provider1
88,1,110.009032053894,111.668187318444,108.566199985613,TeamA,Provider4
80,1,102.13072540774799,117.04544268588002,80.1088730572052,TeamB,Provider1
20,0,102.564554397532,115.503112468693,91.4687400922579,TeamA,Provider3
16,0,113.440766055756,84.5625508546815,98.2746301877989,TeamC,Provider2
4,0,46.6012872137129,114.499636259747,71.80056052371941,TeamB,Provider2
7,0,111.516371471989,98.3150514872475,123.30529263330901,TeamA,Provider2
56,0,99.46358827822071,109.146359568299,119.977205538209,TeamA,Provider2
41,0,93.79716809979479,92.2308754802939,117.877573163753,TeamA,Provider2
45,0,81.67473274657829,81.8535625844448,83.4224949575423,TeamA,Provider4
62,0,116.61235686133999,99.9635432517845,137.474175494424,TeamA,Provider4
26,0,105.33981982542299,106.051066613452,105.30916132947901,TeamA,Provider2
8,0,102.528555349696,109.669688779633,125.603284357915,TeamC,Provider3
19,0,115.527927100133,102.912478432254,92.3792372236842,TeamC,Provider2
88,1,82.86997594929609,108.388114290592,105.11527937140801,TeamA,Provider4
79,0,123.10834889171001,109.965786430139,119.854050069583,TeamA,Provider2
2,0,113.724281187535,97.61950710055972,102.49711340320101,TeamC,Provider4
90,0,87.7272739080677,117.513535266003,42.279597766321295,TeamA,Provider2
5,0,92.580452697868,116.196699200695,105.827094393542,TeamC,Provider2
88,1,72.8785474212056,99.8110313185056,99.98644583233109,TeamB,Provider4
18,0,84.5373623560985,106.097189208293,141.89141866111402,TeamB,Provider3
57,0,121.70534587128901,96.5370162708913,108.30304951870701,TeamB,Provider4
72,0,49.6053855479535,94.56565418202509,81.185397434286,TeamC,Provider1
80,1,92.4834689939549,102.69481734823401,91.39246184122,TeamA,Provider1
60,1,91.588863590478,111.162111721777,102.876240524163,TeamC,Provider3
80,1,104.55124449377399,103.1169775303,96.7626775932951,TeamA,Provider1
65,1,113.730144240324,102.254016423603,92.7930258500565,TeamB,Provider3
42,0,116.54878970143801,93.29411388008259,100.45920650455601,TeamC,Provider4
93,1,87.73855424680409,100.04359143114,104.753569019152,TeamA,Provider2
38,0,121.87135075094801,107.83590695757401,114.60017745997801,TeamB,Provider4
60,1,70.3645894319333,104.68350889871799,93.4643858997224,TeamC,Provider3
62,0,134.487436569205,84.0437323741189,120.35306899673999,TeamA,Provider1
65,1,77.206813266042,95.447115721961,111.535179342983,TeamB,Provider3
42,0,89.50688382205679,94.3758002308034,99.8181956822662,TeamB,Provider1
65,1,101.76875943263201,107.24651134304199,99.63780660789959,TeamA,Provider3
26,0,92.1788063369368,101.07218736385,67.25648331832579,TeamA,Provider3
35,0,126.125499872732,102.262387168853,90.11035352421659,TeamC,Provider2
17,0,113.119993415793,101.10925120846301,75.30231631862229,TeamB,Provider4
2,0,113.60909372669501,83.4626706081488,104.12249107152,TeamA,Provider3
16,0,88.0459389823543,94.64992969869292,90.7504788996154,TeamB,Provider4
24,0,80.4479466293855,87.76108376767179,112.60888482686501,TeamC,Provider4
59,0,98.59001084962841,104.655601976266,127.05988020447799,TeamA,Provider2
79,1,127.520601130562,75.9128399100338,119.86134195266001,TeamA,Provider1
37,0,93.7078383953429,114.39669899100599,115.083244936206,TeamB,Provider4
93,1,81.28916813298291,105.856818483924,80.7574210939405,TeamB,Provider2
26,0,92.54071699957441,88.18427275197571,115.335348939576,TeamB,Provider2
27,0,135.587120988838,97.88356459308399,92.8093523573804,TeamA,Provider3
65,1,81.7571894591243,99.35744751497391,98.51566602051442,TeamB,Provider3
52,0,65.6428227933253,76.7585225274212,113.51637481708,TeamC,Provider3
62,0,94.41582295647291,95.07311710409941,107.69674656524599,TeamC,Provider2
53,0,106.448893671766,108.400587609471,93.3584222708733,TeamC,Provider4
67,0,82.1781931894425,88.83202799052559,102.72505352372299,TeamA,Provider4
49,0,114.798646026789,93.48883156751431,54.8546393226011,TeamA,Provider3
58,0,111.645398933767,87.89884994443621,79.455241051827,TeamC,Provider4
